cve_ent,municipality,population,total_cases,case_rate,total_cases_last_60_days,case_rate_last_60_days,total_deaths,death_rate,total_deaths_last_60_days,death_rate_last_60_days
30009,Alto Lucero de Gutierrez Barrios,30740,83,270.00650618087184,32,104.09889394925179,18,58.555627846454136,1,3.2530904359141184
30010,Altotonga,68340,141,206.32133450395082,27,39.50834064969271,35,51.21451565700907,0,0.0
29004,Altzayanca,18578,65,349.87619765313815,7,37.67897513187641,10,53.82710733125202,0,0.0
30011,Alvarado,56635,563,994.0849298137193,116,204.82034077867044,62,109.47294076101352,6,10.594155557517436
16003,Alvaro Obregon,22905,222,969.2206941715782,9,39.29273084479371,26,113.51233355162628,3,13.097576948264571
9010,Alvaro Obregon,755537,117494,15551.058386286839,29423,3894.3162280603065,3056,404.48052180105014,144,19.059291603190843
14004,Amacueca,5840,30,513.6986301369863,6,102.73972602739725,6,102.73972602739725,0,0.0
17001,Amacuzac,18861,224,1187.6358623614867,14,74.22724139759292,29,153.7564286092996,0,0.0
15007,Amanalco,25851,302,1168.2333372016556,84,324.9390739236393,23,88.97141309813934,0,0.0
7005,Amatan,21836,5,22.89796666056054,1,4.5795933321121085,1,4.5795933321121085,0,0.0
7006,Amatenango de la Frontera,33860,22,64.97341996455995,2,5.906674542232723,0,0.0,0,0.0
7007,Amatenango del Valle,10779,6,55.663790704146955,0,0.0,0,0.0,0,0.0
15008,Amatepec,28414,79,278.0319560779897,7,24.63574294361934,12,42.23270218906173,0,0.0
14005,Amatitan,16451,41,249.2249711263753,3,18.23597349705185,15,91.17986748525925,0,0.0
30012,Amatitlan,8469,77,909.1982524501121,13,153.50100366040854,10,118.07769512339118,0,0.0
18003,Amatlan de Cañas,12736,46,361.18090452261305,3,23.555276381909547,19,149.18341708542712,0,0.0
30014,Amatlan de los Reyes,48007,435,906.1178578124023,216,449.934384568917,43,89.57027100214552,3,6.249088674568292
29001,Amaxac de Guerrero,12018,248,2063.5713097021135,21,174.7378931602596,26,216.3421534365119,0,0.0
22001,Amealco de Bonfil,68441,342,499.70047193933465,30,43.83337473152058,35,51.13893718677401,0,0.0
14006,Ameca,64979,456,701.7651856753721,88,135.42836916542268,111,170.8244201972945,4,6.155834962064667
15009,Amecameca,54548,689,1263.1077216396568,78,142.99332697807435,63,115.49461025152159,0,0.0
21014,Amixtlan,5245,8,152.5262154432793,2,38.13155386081983,2,38.13155386081983,0,0.0
21015,Amozoc,125961,646,512.8571541985217,77,61.130032311588515,95,75.42016973507673,5,3.969482617635617
19005,Anahuac,19976,219,1096.3155786944333,18,90.10812975570684,19,95.11413696435723,1,5.006007208650381
16004,Angamacutiro,15851,152,958.9300359598765,0,0.0,7,44.161251656046936,0,0.0
16005,Angangueo,11768,72,611.8286879673691,2,16.995241332426918,11,93.47382732834807,0,0.0
7008,Angel Albino Corzo,30925,20,64.6725949878739,2,6.4672594987873895,1,3.2336297493936947,1,3.2336297493936947
30015,Angel R. Cabada,35909,220,612.6597788855162,45,125.31677295385558,50,139.2408588376173,0,0.0
25002,Angostura,50579,636,1257.4388580240811,183,361.81023745032525,140,276.7947171751122,6,11.862630736076238
20174,Animas Trujano,4207,151,3589.2560019015923,19,451.6282386498692,5,118.84953648680771,0,0.0
28004,Antiguo Morelos,10384,69,664.4838212634824,20,192.6040061633282,6,57.781201848998464,0,0.0
13008,Apan,48036,1034,2152.5522524773087,153,318.5111166625031,138,287.28453659755183,7,14.5724040303106
11004,Apaseo el Alto,72209,1213,1679.8460025758563,165,228.50337215582547,87,120.48359622761707,2,2.769737844313036
11005,Apaseo el Grande,99036,1534,1548.9317016034574,130,131.26539844097096,155,156.50874429500382,0,0.0
16006,Apatzingan,133955,1522,1136.202456048673,179,133.62696427904893,177,132.13392557202044,11,8.211712888656638
15010,Apaxco,31576,284,899.4172789460349,39,123.5115277425893,95,300.86141373194835,3,9.500886749429947
12006,Apaxtla,11719,27,230.39508490485537,3,25.599453878317266,5,42.6657564638621,0,0.0
30017,Apazapan,4288,11,256.52985074626866,6,139.92537313432834,5,116.60447761194028,2,46.64179104477612
29002,Apetatitlan de Antonio Carvajal,16266,397,2440.67379810648,39,239.7639247510144,48,295.09406123201774,0,0.0
29005,Apizaco,85176,2535,2976.190476190476,224,262.98487836949374,229,268.8550765473842,1,1.174039635578097
19006,Apodaca,665734,15444,2319.8454638038615,2523,378.9801932904133,1049,157.5704410470248,51,7.660717343563645
16007,Aporo,3432,14,407.9254079254079,0,0.0,4,116.55011655011656,1,29.13752913752914
32001,Apozol,6342,34,536.1084831283507,0,0.0,4,63.0715862503942,0,0.0
32002,Apulco,5097,17,333.52952717284677,0,0.0,2,39.238767902687854,0,0.0
30018,Aquila,1969,4,203.1488065007618,0,0.0,1,50.78720162519045,0,0.0
16008,Aquila,26147,63,240.94542394921024,7,26.77171377213447,10,38.245305388763526,0,0.0
8004,Aquiles Serdan,19050,116,608.9238845144357,1,5.2493438320209975,9,47.24409448818898,0,0.0
24003,Aquismon,50884,181,355.7110290071535,40,78.61017215627703,13,25.54830595079003,0,0.0
21016,Aquixtla,9196,34,369.7259678120922,3,32.622879512831666,6,65.24575902566333,0,0.0
19007,Aramberri,17800,199,1117.9775280898878,41,230.3370786516854,5,28.08988764044944,1,5.617977528089888
14008,Arandas,80444,356,442.5438814579086,38,47.237830043259905,46,57.18263636815673,1,1.2431007906121028
12007,Arcelia,32547,288,884.8741819522537,41,125.97167173625833,30,92.17439395335975,0,0.0
16009,Ario,38656,860,2224.751655629139,192,496.68874172185434,54,139.6937086092715,5,12.934602649006624
26005,Arivechi,1284,25,1947.0404984423674,1,77.88161993769471,2,155.76323987538942,0,0.0
26006,Arizpe,2958,37,1250.8451656524678,3,101.41987829614604,4,135.2265043948614,0,0.0
24004,Armadillo de los Infante,4313,41,950.6144215163459,2,46.37143519591931,5,115.92858798979829,0,0.0
6001,Armeria,32363,284,877.5453449927386,96,296.63504619472855,38,117.4180391187467,3,9.269845193585267
7009,Arriaga,44264,127,286.9148743900235,32,72.29351165732875,16,36.146755828664375,2,4.518344478583047
22003,Arroyo Seco,14789,85,574.7515044965853,6,40.57069443505308,4,27.047129623368722,0,0.0
5004,Arteaga,25477,157,616.2421007182949,23,90.27750520076933,21,82.42728735722416,0,0.0
16010,Arteaga,22819,71,311.1442219203295,10,43.82312984793374,18,78.88163372628074,2,8.764625969586747
8005,Ascension,26409,115,435.45760914839633,5,18.932939528191145,21,79.51834601840281,2,7.573175811276459
1002,Asientos,50864,475,933.8628499528153,11,21.62629757785467,37,72.74300094369298,0,0.0
30019,Astacinga,6685,4,59.835452505609574,1,14.958863126402393,1,14.958863126402393,0,0.0
20003,Asuncion Cacalotepec,2176,2,91.91176470588235,0,0.0,0,0.0,0,0.0
20004,Asuncion Cuyotepeji,1029,6,583.0903790087464,0,0.0,0,0.0,0,0.0
20005,Asuncion Ixtaltepec,15831,200,1263.3440717579433,93,587.4549933674436,22,138.96784789337377,5,31.583601793948585
20006,Asuncion Nochixtlan,19655,259,1317.7308572882218,15,76.31645891630629,20,101.75527855507505,2,10.175527855507505
20007,Asuncion Ocotlan,2496,15,600.9615384615385,3,120.1923076923077,1,40.06410256410256,0,0.0
20008,Asuncion Tlacolulita,804,0,0.0,0,0.0,0,0.0,0,0.0
11006,Atarjea,5559,41,737.5427235114229,1,17.988846914912756,2,35.97769382982551,0,0.0
14010,Atemajac de Brizuela,7149,94,1314.8692124772695,21,293.74737725556025,4,55.951881382011464,1,13.987970345502866
21017,Atempan,30052,99,329.42898975109813,13,43.25835218953814,17,56.56861440170371,1,3.327565553041395
12008,Atenango del Rio,8914,25,280.4577069777877,0,0.0,5,56.09154139555755,0,0.0
15011,Atenco,70016,817,1166.876142595978,129,184.24360146252286,101,144.25274223034737,1,1.4282449725776964
14011,Atengo,5921,14,236.44654619152172,2,33.778078027360245,6,101.33423408208073,0,0.0
14012,Atenguillo,4257,12,281.88865398167724,2,46.98144233027954,3,70.47216349541931,0,0.0
21018,Atexcal,4005,7,174.78152309612986,1,24.968789013732835,5,124.84394506866417,2,49.93757802746567
26007,Atil,638,10,1567.398119122257,0,0.0,0,0.0,0,0.0
13010,Atitalaquia,32226,558,1731.521132005213,90,279.2776019363247,118,366.1639669831813,4,12.412337863836653
15012,Atizapan,12511,951,7601.31084645512,99,791.3036527855487,282,2254.016465510351,10,79.92966189753017
15013,Atizapan de Zaragoza,557108,10089,1810.9594548992295,1666,299.04435046705487,1114,199.96122834351686,41,7.359434795407713
15014,Atlacomulco,107378,1663,1548.7343776192515,125,116.41118292387641,152,141.5559984354337,2,1.8625789267820223
30020,Atlahuilco,11318,62,547.7999646580669,2,17.670966601873122,4,35.341933203746244,0,0.0
12009,Atlamajalcingo del Monte,5284,11,208.1756245268736,1,18.925056775170326,5,94.62528387585162,0,0.0
29003,Atlangatepec,7030,56,796.5860597439544,0,0.0,7,99.5732574679943,0,0.0
13011,Atlapexco,21662,70,323.146523866679,14,64.6293047733358,8,36.931031299049025,0,0.0
17002,Atlatlahucan,24153,321,1329.0274500062103,20,82.80544859851778,32,132.48871775762845,1,4.140272429925889
15015,Atlautla,32674,217,664.1366223908918,29,88.75558548081044,23,70.39236089857378,0,0.0
21080,Atlequizayan,2817,2,70.99751508697196,1,35.49875754348598,0,0.0,0,0.0
21019,Atlixco,143903,2028,1409.282641779532,267,185.54164958339993,392,272.40571774042235,7,4.864387816793257
12010,Atlixtac,28136,16,56.86664771111742,2,7.108330963889678,3,10.662496445834519,0,0.0
32003,Atolinga,2621,26,991.9877909194963,3,114.46012972148034,8,305.22701259061427,0,0.0
13013,Atotonilco de Tula,41039,746,1817.7830843831475,228,555.5690928141524,123,299.71490533395064,6,14.620239284582958
14013,Atotonilco el Alto,64746,1284,1983.1340932258363,87,134.37123528866647,42,64.86887220832175,0,0.0
13012,Atotonilco el Grande,29469,223,756.7274084631308,73,247.71794088703382,30,101.80189351521939,4,13.573585802029251
14014,Atoyac,8721,107,1226.9235179451898,5,57.332874670335976,12,137.59889920880633,1,11.466574934067193
30021,Atoyac,25040,119,475.23961661341855,36,143.7699680511182,29,115.81469648562299,6,23.961661341853034
12011,Atoyac de Alvarez,62574,840,1342.4105858663343,268,428.2929012049733,60,95.88647041902388,3,4.794323520951194
21020,Atoyatempan,7418,28,377.46023186842814,0,0.0,6,80.88433540037747,0,0.0
30022,Atzacan,22414,152,678.1475863299723,22,98.15294012670653,13,57.999464620326584,0,0.0
21021,Atzala,1390,8,575.5395683453238,0,0.0,5,359.71223021582733,0,0.0
30023,Atzalan,52831,75,141.96210558195,15,28.392421116389997,9,17.035452669834,0,0.0
21022,Atzitzihuacan,12950,26,200.7722007722008,0,0.0,13,100.3861003861004,0,0.0
21023,Atzitzintla,9727,10,102.80662074637605,1,10.280662074637608,1,10.280662074637608,1,10.280662074637608
14015,Autlan de Navarro,65556,1110,1693.2088596009517,523,797.7912014155836,97,147.9650985417048,16,24.406614192446153
15016,Axapusco,30040,335,1115.179760319574,19,63.24900133155792,26,86.55126498002663,0,0.0
17003,Axochiapan,38236,326,852.5996443142587,11,28.768699654775602,96,251.07228789622346,0,0.0
24053,Axtla de Terrazas,38871,558,1435.517480898356,180,463.07015512850194,31,79.75097116101978,2,5.145223945872244
21024,Axutla,981,1,101.93679918450562,0,0.0,0,0.0,0,0.0
30025,Ayahualulco,28005,42,149.97321906802355,16,57.1326548830566,10,35.70790930191037,1,3.5707909301910377
17004,Ayala,91043,1199,1316.9601177465595,78,85.6738024889338,178,195.51201080807968,1,1.098382083191459
15017,Ayapango,11081,53,478.29618265499505,8,72.19565021207472,5,45.1222813825467,0,0.0
20398,Ayoquezco de Aldama,4436,32,721.370604147881,3,67.62849413886384,3,67.62849413886384,0,0.0
14016,Ayotlan,40681,123,302.3524495464713,13,31.955949952066074,24,58.9955999115066,0,0.0
21025,Ayotoxco de Guerrero,9105,25,274.57440966501923,4,43.93190554640307,8,87.86381109280615,0,0.0
20009,Ayotzintepec,7452,13,174.44981213097154,2,26.838432635534083,1,13.419216317767042,0,0.0
14017,Ayutla,13379,41,306.4504073548098,5,37.37200089692802,14,104.64160251139846,0,0.0
12012,Ayutla de los Libres,70242,807,1148.8852823097293,346,492.58278522821104,50,71.18248341448137,6,8.541898009737764
9002,Azcapotzalco,408441,41502,10161.075895906632,6667,1632.3042985400584,2468,604.2488388775857,83,20.321172458200817
12013,Azoyu,13164,122,926.7699787298694,57,432.9990884229718,15,113.94712853236098,1,7.596475235490732
31004,Baca,6406,90,1404.932875429285,16,249.7658445207618,27,421.47986262878555,0,0.0
26008,Bacadehuachi,1220,5,409.8360655737705,0,0.0,0,0.0,0,0.0
23010,Bacalar,45083,470,1042.5215713240025,94,208.50431426480048,17,37.70822704788945,1,2.2181310028170262
26009,Bacanora,862,15,1740.139211136891,9,1044.0835266821346,1,116.0092807424594,0,0.0
26010,Bacerac,1537,8,520.494469746259,0,0.0,3,195.1854261548471,0,0.0
8006,Bachiniva,6729,26,386.38727894189327,0,0.0,8,118.88839352058255,0,0.0
26011,Bacoachi,1736,54,3110.599078341014,3,172.8110599078341,7,403.22580645161287,0,0.0
26012,Bacum,24900,364,1461.8473895582329,76,305.22088353413653,49,196.78714859437753,2,8.032128514056225
25003,Badiraguato,32022,456,1424.020985572419,227,708.8876397476735,29,90.56273811754419,1,3.122853038536007
18020,Bahia de Banderas,174510,4729,2709.873359692854,3399,1947.7393845624892,256,146.69646438599506,95,54.43814108074035
27001,Balancan,64346,1588,2467.9078730612628,363,564.1376309327698,73,113.4491654492898,3,4.662294470518758
8007,Balleza,17825,38,213.18373071528754,2,11.220196353436185,6,33.66058906030855,0,0.0
26013,Banamichi,1797,31,1725.097384529772,17,946.0211463550361,3,166.9449081803005,0,0.0
30026,Banderilla,24692,220,890.9768346023004,39,157.9458934067714,38,153.8959987040337,3,12.149684108213187
8008,Batopilas,12939,17,131.3857330551047,4,30.914290130612873,0,0.0,0,0.0
26014,Baviacora,3676,160,4352.557127312296,27,734.49401523395,7,190.42437431991294,0,0.0
26015,Bavispe,1629,8,491.0988336402701,0,0.0,2,122.77470841006752,0,0.0
7010,Bejucal de Ocampo,8324,1,12.01345506967804,0,0.0,1,12.01345506967804,0,0.0
7011,Bella Vista,22028,6,27.238060650081714,1,4.539676775013619,1,4.539676775013619,0,0.0
7114,Benemerito de las Americas,21603,55,254.59426931444705,9,41.66088043327316,6,27.773920288848768,0,0.0
30027,Benito Juarez,18423,17,92.27595939857787,4,21.711990446724204,2,10.855995223362102,0,0.0
29045,Benito Juarez,6446,24,372.3239218119764,0,0.0,3,46.54049022649705,0,0.0
9014,Benito Juarez,433708,28304,6526.049784647735,5174,1192.9685410460495,1338,308.5024947660638,73,16.831600984994513
26071,Benito Juarez,23843,456,1912.511009520614,196,822.0442058465798,57,239.06387619007674,8,33.55282472843183
32004,Benito Juarez,4307,29,673.3224982586487,0,0.0,3,69.65405154399815,0,0.0
12014,Benito Juarez,15926,232,1456.737410523672,84,527.4394072585709,10,62.79040562602034,0,0.0
23005,Benito Juarez,844698,25706,3043.2178127567486,10485,1241.2720285829967,2162,255.94946359527307,325,38.47528939336899
26016,Benjamin Hill,5580,60,1075.268817204301,13,232.97491039426527,7,125.44802867383513,1,17.921146953405017
7012,Berriozabal,56971,185,324.72661529550123,57,100.05090309104631,19,33.350301030348774,3,5.265837004791911
30028,Boca del Rio,152810,2119,1386.6893527910477,527,344.8727177540737,239,156.4033767423598,15,9.816111511026765
7013,Bochil,38101,70,183.72221201543266,24,62.990472691005486,9,23.621427259127056,0,0.0
8009,Bocoyna,29835,455,1525.054466230937,31,103.90480978716273,20,67.03536115300821,0,0.0
31005,Bokoba,2349,39,1660.2809706257983,1,42.57130693912303,5,212.85653469561515,1,42.57130693912303
14019,Bolaños,8193,37,451.60502868302206,2,24.41108263151471,5,61.02770657878677,0,0.0
16011,Briseñas,11960,55,459.866220735786,3,25.083612040133776,9,75.25083612040133,1,8.361204013377925
31006,Buctzotz,9560,220,2301.255230125523,45,470.7112970711297,7,73.22175732217573,2,20.920502092050206
8010,Buenaventura,25001,149,595.9761609535618,51,203.99184032638692,9,35.9985600575977,0,0.0
16012,Buenavista,49450,177,357.93731041456016,20,40.44489383215369,31,62.68958543983822,3,6.066734074823054
12015,Buenavista de Cuellar,13737,123,895.3920069884254,8,58.23687850331223,10,72.79609812914028,0,0.0
28005,Burgos,4735,20,422.3864836325237,8,168.9545934530095,0,0.0,0,0.0
19008,Bustamante,4384,82,1870.4379562043798,4,91.24087591240875,3,68.43065693430657,0,0.0
28006,Bustamante,8446,18,213.1186360407293,6,71.03954534690979,2,23.679848448969928,0,0.0
14020,Cabo Corrientes,11100,23,207.2072072072072,6,54.054054054054056,8,72.07207207207207,3,27.027027027027028
26017,Caborca,92177,4374,4745.21843843909,975,1057.7475943022662,232,251.6896839775649,19,20.612517222300575
7015,Cacahoatan,50439,100,198.25928349094946,20,39.651856698189896,16,31.721485358551913,2,3.965185669818989
31007,Cacalchen,7768,56,720.9062821833162,13,167.35324407826982,10,128.73326467559218,1,12.873326467559217
19009,Cadereyta Jimenez,105145,4077,3877.50249655238,1674,1592.087117789719,150,142.660136002663,8,7.608540586808693
22004,Cadereyta de Montes,76829,985,1282.0679691262415,122,158.7942053130979,90,117.14326621458044,5,6.507959234143357
26018,Cajeme,468994,14562,3104.943773267888,3748,799.1573452965283,1248,266.1014853068483,100,21.322234399587202
4010,Calakmul,31723,259,816.4423289096238,121,381.4267250890521,15,47.28430476310564,5,15.76143492103521
30029,Calcahualco,13500,13,96.2962962962963,0,0.0,5,37.03703703703704,0,0.0
32005,Calera,47377,587,1238.9978259493002,55,116.09008590666356,71,149.86174726132933,1,2.1107288346666104
20011,Calihuala,1197,8,668.3375104427736,1,83.5421888053467,0,0.0,0,0.0
15018,Calimaya,60309,584,968.3463496327248,69,114.41078446003084,93,154.2058399243894,1,1.6581273110149397
4001,Calkini,63298,361,570.3181775095579,82,129.54595721823753,60,94.78972479383235,6,9.478972479383234
13014,Calnali,18680,94,503.2119914346895,9,48.179871520342616,7,37.473233404710925,0,0.0
31008,Calotmul,4328,18,415.89648798521256,2,46.21072088724584,4,92.42144177449168,1,23.10536044362292
21026,Calpan,15345,68,443.14108830237865,3,19.550342130987293,16,104.26849136526556,0,0.0
29006,Calpulalpan,51966,520,1000.6542739483508,48,92.36808682600162,95,182.81183850979485,1,1.9243351422083668
21027,Caltepec,4148,11,265.1880424300868,0,0.0,7,168.7560270009643,0,0.0
1003,Calvillo,60760,1026,1688.6109282422647,44,72.41606319947334,26,42.79131007241607,0,0.0
8011,Camargo,55255,654,1183.603293819564,25,45.244774228576595,125,226.223871142883,0,0.0
28007,Camargo,16332,213,1304.1880969875092,54,330.6392358559882,12,73.47538574577516,1,6.12294881214793
30007,Camaron de Tejeda,6820,15,219.94134897360706,2,29.325513196480937,4,58.651026392961874,0,0.0
30030,Camerino Z. Mendoza,44880,627,1397.058823529412,123,274.06417112299465,60,133.6898395721925,0,0.0
21028,Camocuautla,2789,3,107.56543564001434,0,0.0,0,0.0,0,0.0
4002,Campeche,317424,7204,2269.5196330460203,2446,770.5781541408337,609,191.85694843490094,96,30.243459851807046
26019,Cananea,38103,2076,5448.389890559798,77,202.08382542057055,118,309.68690129386135,0,0.0
10001,Canatlan,34749,678,1951.1352844686178,44,126.62234884457106,36,103.60010360010361,1,2.8777806555584333
5005,Candela,1945,27,1388.1748071979434,9,462.72493573264785,2,102.82776349614394,0,0.0
4011,Candelaria,48722,234,480.27585074504333,65,133.4099585402898,30,61.573827018595296,4,8.209843602479372
20012,Candelaria Loxicha,10829,17,156.98587127158558,3,27.703389047926866,4,36.93785206390248,0,0.0
10002,Canelas,4816,7,145.34883720930233,3,62.29235880398671,0,0.0,0,0.0
31009,Cansahcab,4994,41,820.9851822186623,5,100.1201441730076,16,320.3844613536244,3,60.07208650380456
31010,Cantamayec,2684,9,335.32041728763045,6,223.54694485842026,1,37.257824143070046,1,37.257824143070046
20247,Capulalpam de Mendez,1622,30,1849.5684340320593,10,616.5228113440197,2,123.30456226880395,0,0.0
15019,Capulhuac,38196,354,926.798617656299,23,60.21572939574825,67,175.41103780500575,3,7.854225573358467
16013,Caracuaro,9652,71,735.5988396187319,0,0.0,7,72.52382925818483,0,0.0
26020,Carbo,5305,39,735.1555136663525,12,226.20169651272386,3,56.550424128180964,0,0.0
27002,Cardenas,276096,8764,3174.2582290217897,2793,1011.604659248957,371,134.37355122855817,37,13.401135836810385
24005,Cardenas,19719,314,1592.3728383792281,51,258.6338049596835,28,141.99503017394392,0,0.0
13015,Cardonal,19853,186,936.8861129300358,78,392.88772477711177,31,156.1476854883393,4,20.148088450108293
8012,Carichi,10083,13,128.92988197956956,0,0.0,8,79.34146583358127,0,0.0
30208,Carlos A. Carrillo,25991,256,984.9563310376669,35,134.661998384056,42,161.59439806086723,0,0.0
4003,Carmen,275478,4831,1753.6790596708265,1304,473.3590341152469,530,192.3928589578841,73,26.499393780991586
30031,Carrillo Puerto,17803,31,174.12795596247824,7,39.319215862495085,14,78.63843172499017,2,11.234061674998596
28008,Casas,4410,11,249.4331065759637,0,0.0,2,45.3514739229025,0,0.0
8013,Casas Grandes,12143,105,864.6957094622416,2,16.47039446594746,14,115.29276126163222,0,0.0
14021,Casimiro Castillo,23230,336,1446.405510116229,216,929.8321136461473,52,223.84847180370213,15,64.57167455876022
5006,Castaños,30568,500,1635.6974613975399,33,107.95603245223765,55,179.9267207537294,1,3.2713949227950794
30157,Castillo de Teayo,20752,38,183.11488049344644,4,19.275250578257516,21,101.19506553585195,0,0.0
7016,Catazaja,19006,27,142.06040197832263,9,47.35346732610754,3,15.784489108702516,0,0.0
30032,Catemaco,52134,188,360.609199370852,64,122.76057850922624,39,74.80722752905973,1,1.91813403920666
24006,Catorce,10209,85,832.5986874326575,9,88.15750808110491,10,97.95278675678323,1,9.795278675678324
21029,Caxhuacan,3932,5,127.1617497456765,1,25.4323499491353,2,50.8646998982706,0,0.0
30033,Cazones de Herrera,24958,88,352.5923551566632,20,80.1346261719689,21,84.14135748056735,0,0.0
21099,Cañada Morelos,20442,23,112.51345269543097,2,9.783778495254866,10,48.91889247627434,0,0.0
14117,Cañadas de Obregon,4441,18,405.3141184417924,4,90.06980409817609,1,22.517451024544023,0,0.0
32006,Cañitas de Felipe Pescador,8712,63,723.1404958677687,1,11.47842056932966,12,137.7410468319559,0,0.0
24007,Cedral,20098,229,1139.416857398746,12,59.70743357548015,19,94.53676982784356,0,0.0
11007,Celaya,530820,12578,2369.541464149806,719,135.4508119513206,944,177.8380618665461,11,2.072265551411024
31011,Celestun,8260,56,677.9661016949152,7,84.7457627118644,7,84.7457627118644,0,0.0
31012,Cenotillo,4194,33,786.8383404864092,7,166.90510252742013,3,71.5307582260372,1,23.84358607534573
27003,Centla,117902,1763,1495.3096639582025,444,376.5839425963936,122,103.47576801072076,11,9.329782361622364
27004,Centro,739611,43845,5928.116266523889,8563,1157.7707740961127,1947,263.2464903848104,104,14.06144581408335
19011,Cerralvo,8324,408,4901.4896684286405,61,732.8207592503604,14,168.18837097549255,0,0.0
24008,Cerritos,22722,227,999.0317753718862,48,211.2490097702667,25,110.02552592201391,1,4.401021036880556
30034,Cerro Azul,28541,106,371.3955362461021,5,17.518657370099156,24,84.08955537647594,0,0.0
24009,Cerro de San Pedro,4762,65,1364.9727005459893,9,188.99622007559847,7,146.99706005879884,0,0.0
30054,Chacaltianguis,13110,63,480.5491990846682,16,122.04424103737605,9,68.64988558352402,1,7.627765064836003
31016,Chacsinkin,3197,13,406.6312167657179,4,125.11729746637474,0,0.0,0,0.0
20025,Chahuites,12034,21,174.50556755858403,8,66.47831145088915,5,41.548944656805716,2,16.619577862722288
20026,Chalcatongo de Hidalgo,9427,112,1188.076800678901,31,328.84268590219585,6,63.646971464941124,2,21.215657154980377
21045,Chalchicomula de Sesma,50167,314,625.9094623955988,6,11.96005342157195,42,83.72037395100365,0,0.0
7022,Chalchihuitan,18016,8,44.40497335701599,0,0.0,0,0.0,0,0.0
32009,Chalchihuites,11842,45,380.00337780780274,3,25.33355852052018,10,84.44519506840061,0,0.0
15025,Chalco,397344,13447,3384.2212289602962,1991,501.0771522912137,1637,411.98558427961666,86,21.643714262704357
30055,Chalma,14137,30,212.2090966966117,4,28.294546226214898,6,42.44181933932234,0,0.0
4004,Champoton,99945,712,712.3918154985241,342,342.1882035119316,92,92.05062784531492,18,18.009905447996395
7023,Chamula,95357,11,11.535597806139036,1,1.0486907096490032,1,1.0486907096490032,0,0.0
7024,Chanal,13332,6,45.004500450045,0,0.0,0,0.0,0,0.0
31017,Chankom,4896,53,1082.516339869281,9,183.8235294117647,8,163.39869281045753,0,0.0
15026,Chapa de Mota,30328,115,379.1875494592456,7,23.08098127143234,12,39.567396465312584,2,6.594566077552098
31018,Chapab,3388,80,2361.275088547816,23,678.866587957497,7,206.61157024793388,0,0.0
14030,Chapala,54828,306,558.1089954038083,49,89.37039468884511,62,113.0809075654775,3,5.471656817684395
13017,Chapantongo,14659,206,1405.280032744389,15,102.32621597653319,15,102.32621597653319,1,6.8217477317688795
21046,Chapulco,8254,27,327.1141264841289,3,36.3460140537921,6,72.6920281075842,0,0.0
13018,Chapulhuacan,25460,74,290.65200314218384,29,113.90416339355852,11,43.20502749410841,1,3.927729772191673
7025,Chapultenango,8248,2,24.248302618816684,0,0.0,1,12.124151309408342,0,0.0
15027,Chapultepec,12986,157,1208.9943015555214,9,69.30540582165409,31,238.7186200523641,0,0.0
16021,Charapan,13006,38,292.1728433030909,3,23.066277102875596,7,53.821313240043054,0,0.0
24015,Charcas,21918,384,1751.9846701341362,89,406.0589469842139,33,150.56118258965236,0,0.0
16022,Charo,23273,258,1108.5807588192326,15,64.4523696987926,35,150.38886263051603,2,8.593649293172346
16023,Chavinda,10785,18,166.89847009735743,0,0.0,3,27.81641168289291,0,0.0
31019,Chemax,39000,283,725.6410256410256,63,161.53846153846152,29,74.35897435897436,8,20.51282051282051
7026,Chenalho,43453,7,16.109359537891514,1,2.301337076841645,0,0.0,0,0.0
16024,Cheran,20016,86,429.65627498001595,0,0.0,18,89.92805755395683,0,0.0
7027,Chiapa de Corzo,111223,401,360.5369393021228,142,127.67143486509084,51,45.85382519802559,7,6.293662282081944
7028,Chiapilla,6406,9,140.4932875429285,0,0.0,2,31.220730565095224,0,0.0
29010,Chiautempan,77435,1467,1894.4921547104022,113,145.92884354620006,206,266.0295731904178,0,0.0
21047,Chiautla,21127,240,1135.9871254792447,3,14.199839068490558,54,255.59710323283005,0,0.0
15028,Chiautla,31803,240,754.645788133195,34,106.90815331886928,42,132.06301292330912,1,3.1443574505549794
21048,Chiautzingo,21492,148,688.6283268192816,1,4.652894100130281,41,190.76865810534153,0,0.0
31021,Chichimila,8960,136,1517.857142857143,22,245.53571428571428,12,133.92857142857142,0,0.0
21050,Chichiquila,27408,35,127.69994162288383,10,36.48569760653824,5,18.24284880326912,0,0.0
7029,Chicoasen,5605,7,124.88849241748439,3,53.52363960749331,1,17.84121320249777,1,17.84121320249777
15029,Chicoloapan,226911,3096,1364.4115974985787,618,272.3534777952589,360,158.65251133704402,9,3.9663127834261007
7030,Chicomuselo,38122,19,49.83998740884528,0,0.0,1,2.623157232044489,0,0.0
30056,Chiconamel,7031,13,184.89546294979377,2,28.44545583842981,3,42.66818375764471,0,0.0
15030,Chiconcuac,27570,225,816.1044613710555,22,79.79688066739209,38,137.8309756982227,1,3.6271309394269133
21049,Chiconcuautla,17625,13,73.75886524822694,4,22.69503546099291,3,17.02127659574468,0,0.0
30057,Chiconquiaco,14791,12,81.1304171455615,1,6.760868095463458,5,33.80434047731729,0,0.0
30058,Chicontepec,58611,129,220.09520397195067,16,27.298629950009385,24,40.94794492501408,0,0.0
